,GLD,COM,SP500,US20YB,ITB
1973-06-15,-0.11204165459992388,-0.10803267548683848,-0.24931499256416267,-0.363798046544202,-0.004190560404160215
1973-06-18,-0.08251351597114365,-0.08163333751222035,-0.2708023068493748,-0.3635150967298332,-0.0047096006599973705
1973-06-19,-0.075065951342135,-0.0657193866453516,-0.26537008111423355,-0.36797294053796537,-0.00429489718906062
1973-06-20,-0.13554321504519518,-0.08616009659720825,-0.2590703427955168,-0.3676909390343751,-0.004812639764765203
1973-06-21,-0.11007934384601925,-0.0653928079077779,-0.2765811897028315,-0.36976723858923666,-0.007191230983458641
1973-06-22,-0.11014997246952363,-0.08215576584070927,-0.26976962271705907,-0.3741813665119872,-0.010489639806745887
1973-06-25,-0.143520596517828,-0.08580230653616039,-0.29024863608172713,-0.3762387228219638,-0.011924779056726731
1973-06-26,-0.12907197101464019,-0.10804273988831248,-0.27572812327890206,-0.3759586167222706,-0.013354982074409438
1973-06-27,-0.07791003175823152,-0.09678665023235755,-0.2712983448869515,-0.3756783848381944,-0.01662376909785701
1973-06-28,-0.11411408572672654,-0.1304252209117418,-0.25630676666094254,-0.3800457609247312,-0.023541122839698225
1973-06-29,-0.06402599099308504,-0.11290503109789496,-0.2624750283368411,-0.3889750491195867,-0.0322174568904211
1973-07-02,-0.07167901155962941,-0.06278199923498295,-0.28177457380886906,-0.388698029515703,-0.03450731995301559
1973-07-03,-0.1019419882656386,-0.05061811206605893,-0.2962100297893667,-0.3884208843197944,-0.033177436078549616
1973-07-04,-0.06490342751537959,-0.050693459834942556,-0.2962100297893667,-0.38126051343536005,-0.033177436078549616
1973-07-05,-0.07633508977786996,-0.08002751838483801,-0.29750950860824976,-0.3878723102450701,-0.037253513155273144
1973-07-06,-0.012447893568604429,-0.08395433355059378,-0.3044673103411468,-0.3944293301897164,-0.0466675954904604
1973-07-09,-0.02807827239599381,-0.09094876669572594,-0.2927105421734483,-0.3918915181274698,-0.03998996598580862
1973-07-10,-0.047439570303025924,-0.10237317188589601,-0.27365451556075504,-0.39161494764779237,-0.039558864094535795
1973-07-11,-0.13532635223304224,-0.04943522620830554,-0.24171695123590375,-0.39360491861277913,-0.040023394545171564
1973-07-12,-0.11359648180386639,-0.029864428710209667,-0.24607745725119323,-0.3955893172462289,-0.04406060407517487
1973-07-13,-0.11366683128943744,-0.005565796657356126,-0.2662895919180126,-0.395313560901148,-0.04719025370420893
1973-07-16,-0.12477036816321674,0.0,-0.24407356107669043,-0.39503767874498485,-0.047644671745801004
1973-07-17,-0.1102222169395205,-0.03210974736591865,-0.2434181470726937,-0.4037304759178796,-0.05075462266031905
1973-07-18,-0.12503035444021304,-0.007587547291109997,-0.23446108592856718,-0.4123181604889582,-0.06175583807831475
1973-07-19,-0.13605975028216932,0.0,-0.23164245204234823,-0.41643070782851155,-0.06916336732975248
1973-07-20,-0.17968832955947,0.0,-0.22319422834961078,-0.41616027387890553,-0.06612161476555845
1973-07-23,-0.14439517200337926,0.0,-0.2177456193368017,-0.42022804050840035,-0.07001208159828609
1973-07-24,-0.12641234238059718,0.0,-0.2087861387683222,-0.4221198257777409,-0.07474671655845277
1973-07-25,-0.13742431762731244,0.0,-0.1868992238313576,-0.4471944534197012,-0.0862727080270852
1973-07-26,-0.1302442408688137,0.0,-0.18384901008167498,-0.4613196657397072,-0.09260389518627976
1973-07-27,-0.14050287632361236,-0.034009018448413086,-0.18777725039751436,-0.4670860519492923,-0.0938390443703343
1973-07-30,-0.21002540340540143,0.0,-0.19288145147575608,-0.4805656663964175,-0.0992516699807301
1973-07-31,-0.19345705566312277,0.0,-0.2081643880981341,-0.5086723806156139,-0.10462926725390398
1973-08-01,-0.16831659999738424,0.0,-0.22856821719778186,-0.5066867865162317,-0.09751401825243033
1973-08-02,-0.1861536194370006,0.0,-0.23094025666985984,-0.5100907946426172,-0.10703580058407858
1973-08-03,-0.18692131744382945,0.0,-0.23359678873059397,-0.5116654726157801,-0.11318413261449045
1973-08-06,-0.18979683689318183,0.0,-0.23020300632189472,-0.5168343790955787,-0.11845788518688205
1973-08-07,-0.200383257732911,0.0,-0.23286062441644162,-0.5093680564783576,-0.10485669308274104
1973-08-08,-0.20044671937912262,0.0,-0.24732112095720338,-0.507310020991252,-0.10771441380220714
1973-08-09,-0.2806396986652978,0.0,-0.24652516384512313,-0.5033976612666996,-0.1031171732134063
1973-08-10,-0.3004956981288899,0.0,-0.2585709850293938,-0.49573648085305466,-0.09264833897324587
1973-08-13,-0.34935384005526193,0.0,-0.2736324685851119,-0.4973609838081575,-0.08967758133441872
1973-08-14,-0.4183896498142483,0.0,-0.28769778314879524,-0.4895938503433913,-0.08074854982046509
1973-08-15,-0.4865123389041318,-0.04691802590472005,-0.2835932245432131,-0.46617849488309826,-0.06570429819641332
1973-08-16,-0.4476945661885554,-0.09413047519937323,-0.2936649076722243,-0.4560326439120084,-0.05393735267321098
1973-08-17,-0.37294703912451055,-0.08252501464828366,-0.29344479859274275,-0.4677784245743154,-0.06137983044914952
1973-08-20,-0.3148797015416176,-0.08156248059405347,-0.30316926519483,-0.46355574088418283,-0.058311785473102895
1973-08-21,-0.36923265460107846,-0.08236046834245758,-0.313099965693865,-0.4652893378436862,-0.06136069913775999
1973-08-22,-0.36315876069180875,-0.129904550996651,-0.31805653360253516,-0.4489012912496173,-0.04329253149026502
1973-08-23,-0.3755154145518156,-0.14060572663344884,-0.29938817718398103,-0.43210146925911375,-0.028541612921247128
1973-08-24,-0.39993510698433365,-0.11538584791971718,-0.3034311843241556,-0.4381552198897517,-0.03532565976249824
1973-08-27,-0.3999827311821921,-0.15619570051360676,-0.29251910772792,-0.4441470811942734,-0.04206155786145871
1973-08-28,-0.3821193883520594,-0.20149436870803905,-0.2842860979312414,-0.4249554141024253,-0.033550348207491254
1973-08-29,-0.33976485510823706,-0.16818519819656552,-0.2703092665009791,-0.4204448642647233,-0.03670631734402352
1973-08-30,-0.3366881782068363,-0.21224461500250036,-0.2724714766559857,-0.4180151384758647,-0.03805869999836475
1973-08-31,-0.3586944047566005,-0.19828153275516858,-0.26734654962959736,-0.41774376989201334,-0.03222194914977827
1973-09-03,-0.340246102163274,-0.19834516120494994,-0.26734654962959736,-0.40653204604167525,-0.03222194914977827
1973-09-04,-0.3528056464811159,-0.24476116942947979,-0.26375018617913126,-0.38837202739664445,-0.022725223286430007
1973-09-05,-0.334277268906064,-0.28716657219825303,-0.2619770185659517,-0.3903956978623855,-0.022285666492459888
1973-09-06,-0.3220833179525734,-0.2797177212535161,-0.2548415180761425,-0.39011669704623264,-0.020019715537682337
1973-09-07,-0.3408317150404294,-0.23707049394387825,-0.2604282240180906,-0.394372772604332,-0.0313969696778551
1973-09-10,-0.34400805029154546,-0.24799610453159615,-0.27333558879678177,-0.4097396726300323,-0.03996375723320322
1973-09-11,-0.37833997750000803,-0.22811752824570086,-0.2822097537460081,-0.4160799781692571,-0.03951748676456679
1973-09-12,-0.3783893155970318,-0.26303967558611985,-0.2844920378633181,-0.4223164441018741,-0.041750683259221044
1973-09-13,-0.3893547398458981,-0.25445794000762756,-0.28038320147847917,-0.42204583912930904,-0.03503675712488008
1973-09-14,-0.40863612533509097,-0.23890317713256515,-0.26540186859577775,-0.41528318022197164,-0.01829260587847137
1973-09-17,-0.379114865242692,-0.22694490436667647,-0.26953970764541957,-0.41283556809499644,-0.006838972081816053
1973-09-18,-0.3640206019685591,-0.26987096718672354,-0.27492804185714703,-0.4103718323770744,-0.00918501796123028
1973-09-19,-0.40391556893074754,-0.26156436013357676,-0.24549918702108475,-0.4056903042777804,-0.0022465269666365195
1973-09-20,-0.38142436141730396,-0.27752168997426485,-0.23301723753669878,-0.3874697191178482,0.0
1973-09-21,-0.3712041325970453,-0.3085250809533485,-0.22675610517087474,-0.37574417220028666,0.0
1973-09-24,-0.38038908595207455,-0.3064787559845381,-0.2245092252337586,-0.3613858361445855,0.0
1973-09-25,-0.38829674130692937,-0.30272828392608775,-0.21460262419616294,-0.3634925873356445,-0.002377483947258119
1973-09-26,-0.3853423276789918,-0.3136918201446284,-0.2033255931246407,-0.35603670472588533,-8.153927323761856e-05
1973-09-27,-0.3956253709834552,-0.3121431294283662,-0.19972864302817628,-0.34364206052705704,0.0
1973-09-28,-0.4076116015007234,-0.2819274717138136,-0.20932970655527083,-0.35308683365402815,-0.0023856653603094857
1973-10-01,-0.4283405056773989,-0.2969661257359013,-0.21260094761026171,-0.36242559006869024,-0.014039138433120102
1973-10-02,-0.43535025510480085,-0.3267120321805491,-0.20422257407032185,-0.36690168166510184,-0.00806612508492588
1973-10-03,-0.43712535380101614,-0.3011562821817926,-0.20443205632814465,-0.36661556384733096,-0.013192966709774878
1973-10-04,-0.42766881753031327,-0.3008974672098249,-0.20990715038308805,-0.35680682449412227,0.0
1973-10-05,-0.43903603425723736,-0.2804769572573743,-0.1889804839498327,-0.35651799231050907,0.0
1973-10-08,-0.3856280461760828,-0.26705183015012446,-0.18343371763666572,-0.34166304258785796,0.0
1973-10-09,-0.42773649951527504,-0.24283928043404124,-0.18498018148186945,-0.34383978295338957,-0.005186134191543235
1973-10-10,-0.39301147671762815,-0.24070389141332604,-0.19851376226158146,-0.3532939082054195,-0.004765890326505429
1973-10-11,-0.36919769372071887,-0.2324847498846595,-0.17113230281666791,-0.35058895904923104,0.0
1973-10-12,-0.39052783519801293,-0.26066735483984094,-0.1659751374090196,-0.36232116177588314,-0.006116612888973805
1973-10-15,-0.3935638146557334,-0.3043329069356824,-0.18684703165618632,-0.3738800294394662,-0.010344706759387257
1973-10-16,-0.3965919749065253,-0.337852795005253,-0.18484267893160067,-0.38522174925334374,-0.008996591908340457
1973-10-17,-0.3817775978044081,-0.3543984862005879,-0.18816239569294502,-0.38724819613987027,-0.006717937437561439
1973-10-18,-0.39085180763202365,-0.3374335700136216,-0.18763622407134695,-0.38007303675709336,-0.004435508926055376
1973-10-19,-0.4028442349299497,-0.3519732499324997,-0.18459924156506657,-0.379789756368334,-0.00866338763647323
1973-10-22,-0.4147164948796883,-0.36181973138373047,-0.20034754055798853,-0.3841187706701711,-0.00866338763647323
1973-10-23,-0.4176893634771248,-0.3450857407175689,-0.19176696445309827,-0.3815352133100389,-0.00916954672850634
1973-10-24,-0.4218219690387469,-0.3140411633623724,-0.18417227159433713,-0.39720789433801185,-0.004099006304563724
1973-10-25,-0.41488783971370424,-0.3172904448424848,-0.18083368564480629,-0.3901568336167963,-0.003676867564031183
1973-10-26,-0.43248764199533174,-0.3480650088238627,-0.16785138845279945,-0.3898759734124245,-0.004186877251990073
1973-10-29,-0.4325326826586655,-0.3848302551026891,-0.1713541356218391,-0.3873158879196542,-0.0018978128857559673
1973-10-30,-0.44986098829581045,-0.3811002652094808,-0.1985568412661599,-0.3961095713435955,-0.006136468468148082
1973-10-31,-0.44706888202056827,-0.36165150533917056,-0.21386789451892496,-0.39131222449378467,-0.008501818525814553
1973-11-01,-0.4471127654426301,-0.34960057199173067,-0.22264168078089042,-0.39103145981266973,-0.009931254451332472
1973-11-02,-0.4386288217126154,-0.3694626251461023,-0.23165432218852566,-0.4020097001473891,-0.02330585962278331
1973-11-05,-0.43867337498073344,-0.3427020826511791,-0.25396127390381984,-0.40173172583822536,-0.021057550620698473
1973-11-06,-0.44215461833544467,-0.3553749936973434,-0.2619389861016239,-0.40145362231339254,-0.021057550620698473
1973-11-07,-0.4461957368875966,-0.3616104316211617,-0.25018402941095497,-0.398940788640201,-0.014206110830381036
1973-11-08,-0.44339529174807046,-0.3485838978398983,-0.23295108191772773,-0.3986618186696076,-0.01562026330898092
1973-11-09,-0.4331742159579747,-0.3608947038199536,-0.25766752924752157,-0.40285065717292856,-0.02435263939753618
1973-11-12,-0.4476056433506521,-0.3276840765108008,-0.2698519269349702,-0.41142529493808033,-0.035713714956264075
1973-11-13,-0.4533296317988228,-0.30621526002935817,-0.27102846146196624,-0.4133508965610805,-0.03798478728787391
1973-11-14,-0.520047027067495,-0.2953182867577827,-0.29776969199090075,-0.4064841224149929,-0.029438413058636148
1973-11-15,-0.5158587852948461,-0.3105836558789081,-0.2980995582764624,-0.39955294029787736,-0.024473174847792656
1973-11-16,-0.5158972092007751,-0.28614472262642376,-0.2782830878610033,-0.390279024444817,-0.011214978877367776
1973-11-19,-0.5238934841525176,-0.27360632168959187,-0.3223881381423246,-0.3899973459008754,-0.009872382424546133
1973-11-20,-0.5291921158629116,-0.26715249754187964,-0.3500280739967001,-0.38055657531001597,-0.00014404369913290083
1973-11-21,-0.5250445225978944,-0.25742350542861736,-0.33558608944374524,-0.38027218248029404,-0.0006569857316643946
1973-11-22,-0.529285363294771,-0.2574824400710438,-0.33558608944374524,-0.37998765908290655,-0.0006569857316643946
1973-11-23,-0.5319378029143006,-0.24755275739557558,-0.3399012995981383,-0.3750622836854106,0.0
1973-11-26,-0.5293673618660172,-0.2940858634249296,-0.37792396684685814,-0.3771037369664998,-0.0005127112817082669
1973-11-27,-0.5210379112069792,-0.30230533815032,-0.38930963964249365,-0.3768182058051319,-0.0028917589146932876
1973-11-28,-0.45302954802017814,-0.2637014615686514,-0.3644709745613036,-0.3765325437583358,-0.002466234504669096
1973-11-29,-0.40526577233928374,-0.2768095595664445,-0.3689470642963406,-0.3715797333081873,0.0
1973-11-30,-0.41996159976552516,-0.2976034364511998,-0.38650656826460705,-0.37596388237886336,-0.006105472436991333
1973-12-03,-0.4229005941613615,-0.29917937592488497,-0.41289528827504285,-0.37800607395222396,-0.006611256701134938
1973-12-04,-0.42006089867231433,-0.25703168357756867,-0.41681847556730633,-0.3915081674783345,-0.010819887475719714
1973-12-05,-0.37382749605273435,-0.287930843583559,-0.4346860003351839,-0.3912261840844523,-0.011316957007792672
1973-12-06,-0.3708739668446104,-0.24687227384340316,-0.40700503770821117,-0.3886708635591528,-0.008110208008931252
1973-12-07,-0.34383234581518396,-0.228758761485226,-0.38079999596203684,-0.3769020534975678,0.0
1973-12-10,-0.35925134659872815,-0.22184824602459707,-0.36237136674744796,-0.3812512370844491,-0.004256239721219024
1973-12-11,-0.36841237009396466,-0.20038540779526648,-0.3872891120883255,-0.37400463279568885,-9.73132101391716e-05
1973-12-12,-0.37147723418658185,-0.21550133471251542,-0.4188537018294244,-0.37371768102728664,-0.0024804569689274025
1973-12-13,-0.3727300313301053,-0.21627126587294487,-0.43368161012939765,-0.3734305977222603,-0.00018801440987514795
1973-12-14,-0.3733806479642757,-0.24354070316990217,-0.42256933549229414,-0.3708022024472467,0.0
1973-12-17,-0.3446064899629405,-0.20515829563801324,-0.4292999769774879,-0.37051423417270657,-0.0033186013211342624
1973-12-18,-0.3231701935163862,-0.22918883976707793,-0.40485595732736457,-0.37723584228569607,-0.0028968501319616147
1973-12-19,-0.33258100426654635,-0.20200643196312118,-0.4038980671751904,-0.3815905439247159,-0.000606072933965307
1973-12-20,-0.3165292001171429,-0.20278283204363268,-0.4073401402684901,-0.39275173854279744,-0.002054467109401603
1973-12-21,-0.3397731912827404,-0.1869768301025887,-0.42004899854542777,-0.3924694606931216,-0.012786144047350567
1973-12-24,-0.33982559023581327,-0.18704135575099334,-0.42803105498964156,-0.39218705162728607,-0.012786144047350567
1973-12-25,-0.339877985030239,-0.18710587627831465,-0.42803105498964156,-0.40313710890816434,-0.012786144047350567
1973-12-26,-0.3399303756663479,-0.2025686575715806,-0.3931057393184316,-0.40509558160069925,-0.009590170714225632
1973-12-27,-0.3208949278587018,-0.1743176816711688,-0.3677979718191503,-0.4025961997682155,-0.006382731577445067
1973-12-28,-0.27099167035441607,-0.15311706514324686,-0.37043538848256163,-0.4023163572189137,-0.007815694116640959
1973-12-31,-0.2775152339645255,-0.14731113378685,-0.3703562396121556,-0.4020363835826448,-0.010172003459328893
1974-01-01,-0.277572574025322,-0.14737880750639076,-0.3703562396121556,-0.40840574942816465,-0.010172003459328893
1974-01-02,-0.24545051416896457,-0.11282799797277698,-0.36872806070048436,-0.405921908985564,-0.0069635882471960064
1974-01-03,-0.160027668627847,-0.10779050913738952,-0.3413764744013077,-0.40564277299657403,-0.006537655568205958
1974-01-04,-0.19473236738197874,-0.08943159671806289,-0.3533077403750966,-0.4141596619040314,-0.008896130532224378
1974-01-07,-0.18055575516630684,-0.04105993072755698,-0.36421358200328247,-0.42041403804335975,-0.009396279272855357
1974-01-08,-0.08212331859073518,-0.034735471176004507,-0.3895476469883824,-0.41797932741192523,-0.00896853668760944
1974-01-09,-0.1291741063334907,-0.04567094650433268,-0.4238912340387313,-0.4220206692802798,-0.01224124599666554
1974-01-10,-0.17498356947001703,-0.004999994838607136,-0.43664069203555744,-0.42389739831417683,-0.016421613797079515
1974-01-11,-0.15793252350952458,-0.02388953939676064,-0.42119738175490373,-0.42576492441734237,-0.017829493552420028
1974-01-14,-0.13033389302169374,0.0,-0.4242097095716785,-0.42762578796354545,-0.01371979218263597
1974-01-15,-0.10229249452179401,0.0,-0.41427054264123797,-0.4273523414441045,-0.015130872989422728
1974-01-16,-0.10950256823055071,-0.010870258617989625,-0.3964151408943597,-0.41849831878864885,-0.01193407908798605
1974-01-17,-0.06335980305703182,-0.012257479874132393,-0.37589554453124485,-0.41822217672756123,-0.012426463709663604
1974-01-18,-0.07145207122758135,-0.027348826104330204,-0.3982666560667649,-0.4222625183147991,-0.01660020419673136
1974-01-21,0.0,0.0,-0.40032937563889537,-0.4219873365883089,-0.0216686970200074
1974-01-22,-0.028298059964726896,-0.02920557867159812,-0.38591948839405155,-0.423859555049207,-0.023974004310624464
1974-01-23,-0.06661747376520077,-0.07012552787688864,-0.3793536208230339,-0.42358472160726635,-0.02171393216761841
1974-01-24,-0.09053709073487326,-0.06443266404515613,-0.38259977957023306,-0.42330975706288054,-0.021278137863488755
1974-01-25,-0.04824611818023439,-0.009812287683868215,-0.3850719957431149,-0.4208850551010148,-0.01626314280395269
1974-01-28,-0.0297542013058284,0.0,-0.3919936495485472,-0.42276034446722177,-0.014911087118410493
1974-01-29,-0.040245292225377205,-0.018323788966712162,-0.39305422293063264,-0.4203328309393055,-0.011712586125253277
1974-01-30,-0.08589255007790564,-0.012750079776349232,-0.37982688807751563,-0.41789733413291086,-0.005725461355600481
1974-01-31,-0.11897266280272134,-0.016402465547831202,-0.3861378759538855,-0.4154518200090972,0.0
1974-02-01,-0.1355721791756903,-0.018671850225565945,-0.4020782313937029,-0.41081044894433116,0.0
1974-02-04,-0.13236643675214255,-0.06639221107946813,-0.42759317589990964,-0.406135828429557,0.0
1974-02-05,-0.050428343510747986,-0.029343343529700472,-0.4311973690737432,-0.4014241468846734,0.0
1974-02-06,-0.05393176286224999,-0.049860049794639205,-0.428062085867731,-0.4055841227328594,-0.004244131807094154
1974-02-07,-0.08480111214293817,-0.05243799927697512,-0.4276168475273643,-0.4030864337433969,-0.0010185445510438873
1974-02-08,-0.010850307516280688,-0.040567778754428185,-0.4395639299048629,-0.40502378711873344,0.0
1974-02-11,0.0,-0.020075322717433064,-0.4598819299352619,-0.40474295054227305,0.0
1974-02-12,0.0,-0.017154751150968983,-0.4565885517386443,-0.4022417249842811,0.0
1974-02-13,-0.0271521231165901,-0.007715767297306497,-0.4561536281498626,-0.3997317669102948,0.0
1974-02-14,-0.023891947753084675,0.0,-0.4565555211317853,-0.4039040199251779,-0.0014503865607836675
1974-02-15,0.0,0.0,-0.4408241219974305,-0.40362265480391457,-0.0028975389178667044
1974-02-18,0.0,-7.936507936501247e-05,-0.4408241219974305,-0.4055581504106879,-0.0028975389178667044
1974-02-19,-0.02674603174603174,0.0,-0.44268649235155044,-0.4118873701084135,-0.0034083851645750896
1974-02-20,-0.010383173309363558,0.0,-0.4267590942113867,-0.4181562886256156,-0.006710590652065362
1974-02-21,0.0,0.0,-0.4112220934801387,-0.4135323046048155,-0.007216343699301908
1974-02-22,0.0,0.0,-0.4028141923708827,-0.41107098713202395,-0.007719893292128188
1974-02-25,0.0,0.0,-0.4073691233042074,-0.41949799702944435,-0.01745645260082873
1974-02-26,0.0,-0.026074098488396702,-0.39531781910079256,-0.42568828281346816,-0.01887108804535531
1974-02-27,0.0,-0.0849850528640772,-0.39032676638081953,-0.4318030805302888,-0.020273689635520342
1974-02-28,-0.09558498305689322,-0.1415922530073368,-0.39265195375634454,-0.4441029138170227,-0.02714088005452453
1974-03-01,-0.06470922752342367,-0.12605581234834518,-0.4014108473613446,-0.4479800091185424,-0.02852744532160978
1974-03-04,-0.10981195701683877,-0.13758348217399696,-0.40145835443695077,-0.44359237741367863,-0.02809328996279048
1974-03-05,-0.19718188002183,-0.16937752777458526,-0.37907541379125465,-0.43290621445156907,-0.02220092416392616
1974-03-06,-0.21480724212016045,-0.19683482221272897,-0.3707027434654169,-0.4305372316318984,-0.020857102262264116
1974-03-07,-0.17765663209197025,-0.1782680554500592,-0.3841119397038495,-0.43658174369353364,-0.02771334965606409
1974-03-08,-0.09650279937363915,-0.19870606893844622,-0.37348732863557754,-0.4425746665346969,-0.030002733159766315
1974-03-11,-0.16566546790151238,-0.18331616871454015,-0.3594408626116,-0.44230357699746126,-0.029566449630372027
1974-03-12,-0.17083464842694274,-0.16873976371395516,-0.3559934365781433,-0.4502684999754909,-0.032745281969749795
1974-03-13,-0.17090045520087715,-0.1895982323468519,-0.3483801752655664,-0.4479575336241982,-0.030501466526315024
1974-03-14,-0.17096625675205168,-0.21965090892935002,-0.34960781209765657,-0.4578547051456747,-0.037271752415295456
1974-03-15,-0.16594595649653765,-0.23695647855772028,-0.3544892761021988,-0.47156321717321703,-0.04577735363009705
1974-03-18,-0.17621464720689173,-0.22341945088418502,-0.37053518109166017,-0.4673745003844936,-0.04622900555187048
1974-03-19,-0.12558554374798947,-0.23766481605990075,-0.3811136676473028,-0.47300909037789396,-0.05198404890299668
1974-03-20,-0.06040013155264756,-0.24723347291245779,-0.3768345023673928,-0.47859713110897295,-0.06556675266259016
1974-03-21,-0.02532420429504978,-0.2610885710906935,-0.37982196460204776,-0.48027453857906466,-0.07292769289389467
1974-03-22,-0.0529347740848678,-0.2575441830022358,-0.3807631481811864,-0.48767964096979577,-0.0750610908183974
1974-03-25,-0.028587052509634114,-0.3020205257622822,-0.37610130638801453,-0.48552214232624824,-0.06944126599015266
1974-03-26,-0.056144005847171385,-0.2904499696572639,-0.3721891804284848,-0.4814366692489215,-0.06639671538456482
1974-03-27,-0.04159388673619768,-0.3238443868923324,-0.3896728682170105,-0.48309713626791584,-0.07285686759490351
1974-03-28,-0.07550889093118329,-0.3317741309896609,-0.4120895981441075,-0.4904598847147642,-0.07068201749752911
1974-03-29,-0.07022289449320185,-0.3314730753059617,-0.4225526882804421,-0.49209932778675936,-0.07195269254839198
1974-04-01,-0.07029668632697228,-0.3690272313110362,-0.4315693251878798,-0.4955982632666799,-0.07493954842944495
1974-04-02,-0.04887444193030488,-0.40128987741753774,-0.4303953088542535,-0.4972125982939668,-0.0779142758123047
1974-04-03,-3.489938497980294e-05,-0.3621948268851365,-0.4184809036271665,-0.5116762083558897,-0.08851832551266636
1974-04-04,-0.021283439312029473,-0.358522325335187,-0.4185270559364025,-0.5150712555190917,-0.09564818923063945
1974-04-05,-0.047261835022525345,-0.3430612202472315,-0.43484680301147194,-0.5112164638524761,-0.09099054133327555
1974-04-08,-0.12072954746329279,-0.3402701418513663,-0.44680116760202004,-0.5091555013501592,-0.09052964739471503
1974-04-09,-0.139063108778408,-0.3425471650083982,-0.43987220619117706,-0.5034250269116847,-0.0833054962595916
1974-04-10,-0.03328912064108347,-0.3144311423411862,-0.4424569107575129,-0.503171479268075,-0.08199983764036589
1974-04-11,-0.10436720774745856,-0.31106496708028897,-0.4458801970935806,-0.5029178021648448,-0.07470897257989828
1974-04-12,-0.1044382897150975,-0.311119644463854,-0.4458801970935806,-0.49524763194696086,-0.07470897257989828
1974-04-15,-0.10450936604131067,-0.27569276327158465,-0.44676630218833124,-0.4949913481141207,-0.08533686550166375
1974-04-16,-0.06781542536167284,-0.2923004711597451,-0.427457536562602,-0.4928600035981402,-0.08487571404273275
1974-04-17,-0.10539108655446938,-0.2888427775556478,-0.41894483017410356,-0.4963488185606485,-0.09201426956033121
1974-04-18,-0.12120300656004757,-0.2874012357847223,-0.41381837239903596,-0.4979596885877875,-0.08818277503950922
1974-04-19,-0.07967289467554717,-0.284864165166803,-0.4266052723958762,-0.4995627185252087,-0.08940712392406303
1974-04-22,-0.07336216468046297,-0.28906169486470557,-0.43117681232775773,-0.5139536494653905,-0.08978662123100956
1974-04-23,-0.06489526648728461,-0.31433386372043315,-0.45034921906231207,-0.5191221608913528,-0.08847938984212778
1974-04-24,-0.10142998681316107,-0.30667858621823973,-0.46847300658939994,-0.5277157938540895,-0.09557958937632138
1974-04-25,-0.09099171109606607,-0.2948655698902517,-0.47710912896532187,-0.5361647118565829,-0.10096190223047485
1974-04-26,-0.12805837799668385,-0.2978631189393476,-0.47002852415838126,-0.5444569198886579,-0.1079528699691159
1974-04-29,-0.1462391267572951,-0.33265878769558954,-0.4721862399808009,-0.5391370950567533,-0.10831121321453685
1974-04-30,-0.12838686722782644,-0.3212305278784954,-0.4685921030733454,-0.5337673502328795,-0.10371270756446782
1974-05-01,-0.11397226381238224,-0.3357473213798572,-0.44615635338173376,-0.5230905041638096,-0.1065493856611548
1974-05-02,-0.10778458886877451,-0.32548094445064435,-0.4477618456070511,-0.5435622206165506,-0.11838210728547449
1974-05-03,-0.1157048020596595,-0.3446759153475222,-0.45740037012306567,-0.5450722984353586,-0.12360381498024442
1974-05-06,-0.14025915170169967,-0.3935579730834937,-0.4594642650211669,-0.5414561579390107,-0.13438027529558005
1974-05-07,-0.1855228418826752,-0.38315921232787165,-0.4554733635040259,-0.5326767332539287,-0.12589215053551495
1974-05-08,-0.2005778600702337,-0.34972102014624573,-0.45337324302115556,-0.5341632915682529,-0.1262242701437143
1974-05-09,-0.19074134169064183,-0.3673821797294379,-0.4376691942532437,-0.5234735441735541,-0.10291284218987451
1974-05-10,-0.1360249824673443,-0.3556643478527378,-0.4557403250788785,-0.5197114468849968,-0.09167521212586383
1974-05-13,-0.14123626035087455,-0.34011199779927614,-0.46542271782233124,-0.5247649840675943,-0.09706768768176832
1974-05-14,-0.15155831160202315,-0.34868106093651785,-0.46511137780048173,-0.5245172557601192,-0.09408936489997566
1974-05-15,-0.17200863174901593,-0.34745785375280436,-0.46798492291477567,-0.5242693983179805,-0.09529204337280539
1974-05-16,-0.17459103643857965,-0.3234968033216742,-0.47661462872371085,-0.5275301197267356,-0.10231925298304823
1974-05-17,-0.15807298600122888,-0.34886130258550063,-0.49427348665204596,-0.5325069495928831,-0.10184556680111811
1974-05-20,-0.17488699756570714,-0.3862874804880254,-0.49832684825973705,-0.5322615938514446,-0.09471064996332534
1974-05-21,-0.2151406350501972,-0.399599167099318,-0.4977956378136664,-0.5302833954801527,-0.08921125538984231
1974-05-22,-0.19610182392650655,-0.4045749699494309,-0.507204431166449,-0.5212823951121175,-0.08113447513391092
1974-05-23,-0.20558243507644802,-0.41107939763740975,-0.5049800999171206,-0.5174969171026029,-0.07726380630630125
1974-05-24,-0.2120500908145022,-0.4178778362265817,-0.4903882459847212,-0.5172464304277506,-0.08614359158390161
1974-05-27,-0.21211262652158047,-0.4179240363983098,-0.4903882459847212,-0.5223291749881427,-0.08614359158390161
1974-05-28,-0.24749762980003187,-0.4290226544588216,-0.4928449920239154,-0.527366930182285,-0.08652380045004959
1974-05-29,-0.27391890021100107,-0.3974593925336336,-0.5098727136207271,-0.5236101499506034,-0.08266530506897407
1974-05-30,-0.2104297195547451,-0.40255203253621186,-0.503819559951608,-0.5233614806379605,-0.08558205026900179
1974-05-31,-0.25462985295593,-0.414455700629207,-0.5055615028238225,-0.5248731463552425,-0.08933157890957744
