,GLD,COM,SP500TR,ITB
1993-04-23,-0.8249300369221637,-0.3785521176396982,,
1993-04-26,-0.8204766564226122,-0.37489644808630995,,
1993-04-27,-0.818331868593016,-0.37647091312772785,,
1993-04-28,-0.8201035882177183,-0.37804327366072443,,
1993-04-29,-0.8140471442784734,-0.36378042810236766,,
1993-04-30,-0.8154210586504734,-0.36629274948841717,,
1993-05-03,-0.8154352570305773,-0.3635757812135223,,
1993-05-04,-0.8134699284272087,-0.3718879868601289,,
1993-05-05,-0.8154742102799254,-0.37152842167160216,,
1993-05-06,-0.8142384415589441,-0.3687718857910658,,
1993-05-07,-0.8121625867921131,-0.3703025578481103,,
1993-05-10,-0.8129126228966005,-0.37234169041386245,,
1993-05-11,-0.8143951887172961,-0.3735620219254411,,
1993-05-12,-0.8135738787902907,-0.3757992170650929,,
1993-05-13,-0.802283322523001,-0.387077155420111,,
1993-05-14,-0.8010055614002494,-0.3924109422338399,,
1993-05-17,-0.7998318741918633,-0.39200653708327793,,
1993-05-18,-0.8014733328757305,-0.3971176198398614,,
1993-05-19,-0.7862671468089742,-0.3977631331766681,,
1993-05-20,-0.7953500246180389,-0.38797926083246337,,
1993-05-21,-0.795913252144228,-0.387171245653236,,
1993-05-24,-0.7893684341833127,-0.39597595886741055,,
1993-05-25,-0.7913837761762826,-0.39177541725094933,,
1993-05-26,-0.7947155781289558,-0.39673552932376577,,
1993-05-27,-0.794402475638537,-0.3980301537547557,,
1993-05-28,-0.7914561066503497,-0.40221593694348035,,
1993-05-31,-0.7914721484882997,-0.40226192033294617,,
1993-06-01,-0.7915986674241888,-0.40096617610067853,,
1993-06-02,-0.8008917051514465,-0.4062852655353538,,
1993-06-03,-0.7947557079999442,-0.414353438775786,,
1993-06-04,-0.7915945093834937,-0.40962793792017105,,
1993-06-07,-0.7969089852517705,-0.4132284708370396,,
1993-06-08,-0.7942007474611761,-0.41430730553663486,,
1993-06-09,-0.7983841089997019,-0.4144998884667843,,
1993-06-10,-0.799159408620721,-0.4260007379951585,,
1993-06-11,-0.7996081709312406,-0.43237290264450223,,
1993-06-14,-0.8076306026155561,-0.43575640337128285,,
1993-06-15,-0.8051016726927889,-0.4475262291307526,,
1993-06-16,-0.8023430707229413,-0.4418869036982588,,
1993-06-17,-0.8007469414395318,-0.4422177576259493,,
1993-06-18,-0.7992523672068966,-0.44206878014497564,,
1993-06-21,-0.7995925561097295,-0.4428793061273155,,
1993-06-22,-0.8015547254344774,-0.4490583271907166,,
1993-06-23,-0.8033994750909632,-0.44195026380467306,,
1993-06-24,-0.7961311137659788,-0.4405060175441594,,
1993-06-25,-0.7937476970325816,-0.4409813568685399,,
1993-06-28,-0.794531319106325,-0.4387678309502693,,
1993-06-29,-0.7945471243894706,-0.4418415697808171,,
1993-06-30,-0.7911697269949572,-0.4403014851317215,,
1993-07-01,-0.7906340596256385,-0.44356285335867185,,
1993-07-02,-0.7805961802261718,-0.44489874938297835,,
1993-07-05,-0.7811783855022731,-0.4449414494791797,,
1993-07-06,-0.776565864892668,-0.43063536859526175,,
1993-07-07,-0.7719055951313278,-0.4396398172408167,,
1993-07-08,-0.7726146852859122,-0.44765889531832126,,
1993-07-09,-0.7750487208005035,-0.44693818453997614,,
1993-07-12,-0.7747226750439133,-0.4473148319816391,,
1993-07-13,-0.7757707594957552,-0.44988603354447754,,
1993-07-14,-0.7736171260799765,-0.4653977022939866,,
1993-07-15,-0.7755861166465116,-0.4643128531786398,,
1993-07-16,-0.7764034287479447,-0.4729949325933077,,
1993-07-19,-0.7732263917520227,-0.45128457736785277,,
1993-07-20,-0.7763456025538978,-0.46025941814285243,,
1993-07-21,-0.7760205658853006,-0.45766219444442713,,
1993-07-22,-0.7796908745280297,-0.4608212038468208,,
1993-07-23,-0.7773303847780226,-0.45398726062812456,,
1993-07-26,-0.7767784623149411,-0.447679449755107,,
1993-07-27,-0.7761119531482898,-0.43556940647956355,,
1993-07-28,-0.7752162780708706,-0.4416824883622378,,
1993-07-29,-0.7743188846017681,-0.4432105776908981,,
1993-07-30,-0.7654006472250999,-0.45157762120334266,,
1993-08-02,-0.7609812740133576,-0.4463499392073662,,
1993-08-03,-0.7631211280513327,-0.44682182469668164,,
1993-08-04,-0.7644299228519242,-0.44800863682585557,,
1993-08-05,-0.7818803463313672,-0.4571473705411744,,
1993-08-06,-0.7913463516399961,-0.4575669293087953,,
1993-08-09,-0.7888326001745769,-0.4535490218185355,,
1993-08-10,-0.7902872384750168,-0.457428626236293,,
1993-08-11,-0.7951547695461448,-0.44571586890663994,,
1993-08-12,-0.7948436461846698,-0.4424665793919895,,
1993-08-13,-0.8043457961813927,-0.44035636604805795,,
1993-08-16,-0.7990383708840179,-0.44634338220590375,,
1993-08-17,-0.8001325284999442,-0.44247657285917597,,
1993-08-18,-0.7978889056649079,-0.44983892764395195,,
1993-08-19,-0.7982289553657717,-0.4494535690694582,,
1993-08-20,-0.7983525485477821,-0.4463586312416927,,
1993-08-23,-0.7985841300230194,-0.44025229639014485,,
1993-08-24,-0.7979518105148338,-0.44460866297938717,,
1993-08-25,-0.800670700147601,-0.44861352222199746,,
1993-08-26,-0.8005786359185909,-0.44699126592707017,,
1993-08-27,-0.8027423343761344,-0.43093484703826934,,
1993-08-30,-0.802757508042721,-0.4308336919154767,,
1993-08-31,-0.800315828489561,-0.4438734621298842,,
1993-09-01,-0.8030180048964318,-0.453179843751512,,
1993-09-02,-0.8028196845912934,-0.45170684168612285,,
1993-09-03,-0.8097759411253915,-0.45468829228770236,,
1993-09-06,-0.8082176074370805,-0.45473023934214174,,
1993-09-07,-0.8182347356046203,-0.47661228282083945,,
1993-09-08,-0.8213225382537069,-0.47415217302231705,,
1993-09-09,-0.8198125976674773,-0.477487728606489,,
1993-09-10,-0.8216625030950734,-0.4804423329336367,,
1993-09-13,-0.8290836963421939,-0.4749931203772949,,
1993-09-14,-0.8295934047718346,-0.4777691238118875,,
1993-09-15,-0.8253426295878126,-0.47933527221096606,,
1993-09-16,-0.8205379304139537,-0.48011405134286367,,
1993-09-17,-0.8214673579925478,-0.47295711223065495,,
1993-09-20,-0.8193502669009166,-0.4598529340442422,,
1993-09-21,-0.8185476670654225,-0.46041166340905193,,
1993-09-22,-0.8189707621027664,-0.4707910117133618,,
1993-09-23,-0.8163285022225913,-0.46520134222117027,,
1993-09-24,-0.815725247613537,-0.4680489632371536,,
1993-09-27,-0.8166669800729452,-0.47144854213875764,,
1993-09-28,-0.8176062282139172,-0.4684669131817417,,
1993-09-29,-0.8202859347639974,-0.4490648795349663,,
1993-09-30,-0.817959202014352,-0.44270020904437557,,
1993-10-01,-0.8195094144183602,-0.4427908086282799,,
1993-10-04,-0.8217666841190481,-0.4459357733481103,,
1993-10-05,-0.8197538643470442,-0.44869089568467424,,
1993-10-06,-0.8172204409147166,-0.44835356557505246,,
1993-10-07,-0.8162085140209332,-0.4436005194430437,,
1993-10-08,-0.8149881162374273,-0.44144995440988866,,
1993-10-11,-0.8120091291597813,-0.43599914155281283,,
1993-10-12,-0.8128558683395093,-0.4319143442838118,,
1993-10-13,-0.8068500978543083,-0.43552288002780815,,
1993-10-14,-0.8059160750154473,-0.43974387860112674,,
1993-10-15,-0.8087844028463049,-0.4450489435791519,,
1993-10-18,-0.8081697680286175,-0.4493762332266866,,
1993-10-19,-0.8069238655017005,-0.44956084443845656,,
1993-10-20,-0.8005098724223105,-0.4480386975493992,,
1993-10-21,-0.7983830419501335,-0.4465620401157344,,
1993-10-22,-0.8055049430597457,-0.45801276397758584,,
1993-10-25,-0.8017135318070726,-0.47127136177937656,,
1993-10-26,-0.8051447560697469,-0.47586423233855213,,
1993-10-27,-0.8017737184313964,-0.4697537535363373,,
1993-10-28,-0.8048837510836121,-0.4778877738920084,,
1993-10-29,-0.8038400717517378,-0.48314305893349585,,
1993-11-01,-0.8105424312581784,-0.4728975637684555,,
1993-11-02,-0.810869899333071,-0.4814693014072906,,
1993-11-03,-0.8102592243290738,-0.479991739436865,,
1993-11-04,-0.8015069192473069,-0.4794331296598846,,
1993-11-05,-0.795332618761065,-0.48675221795875434,,
1993-11-08,-0.7976236482744985,-0.49740383575567637,,
1993-11-09,-0.7973160168279443,-0.500384435013028,,
1993-11-10,-0.798517524826388,-0.4954140765430083,,
1993-11-11,-0.7964907898009179,-0.4845698873283294,,
1993-11-12,-0.7965064443555485,-0.4896504170960574,,
1993-11-15,-0.798790337975905,-0.48905131030145244,,
1993-11-16,-0.798483622428405,-0.4892274814131341,,
1993-11-17,-0.8019383365321067,-0.4779091758640479,,
1993-11-18,-0.7966264697459212,-0.4839437555209334,,
1993-11-19,-0.7958864797278695,-0.4851294797910982,,
1993-11-22,-0.7949289242473876,-0.48521487183380085,,
1993-11-23,-0.7958118070882395,-0.5005911257599074,,
1993-11-24,-0.7971253201831896,-0.504416699490438,,
1993-11-25,-0.7958473572998409,-0.5044548212827851,,
1993-11-26,-0.7966199832236974,-0.5038193399903755,,
1993-11-29,-0.8027872123223302,-0.5326150918318142,,
1993-11-30,-0.8031211532065046,-0.535309984073902,,
1993-12-01,-0.8008007169138459,-0.5319122734872248,,
1993-12-02,-0.7991075497027735,-0.5431145158956026,,
1993-12-03,-0.7968712060873473,-0.5395733422474388,,
1993-12-06,-0.7966711957168592,-0.5480430667058298,,
1993-12-07,-0.7967947031337845,-0.5444356103597316,,
1993-12-08,-0.7909875239996278,-0.5474819386916778,,
1993-12-09,-0.7907849123966525,-0.5477311097161435,,
1993-12-10,-0.7910197928846455,-0.5341367589427666,,
1993-12-13,-0.7866627538281621,-0.5476550764632409,,
1993-12-14,-0.7859060032552453,-0.5452902780696195,,
1993-12-15,-0.7874714725174694,-0.5455830155148849,,
1993-12-16,-0.7869366576720584,-0.5469492494577883,,
1993-12-17,-0.7865115794731588,-0.5481418101216777,,
1993-12-20,-0.7828824037926593,-0.5502747490934938,,
1993-12-21,-0.7854612933005333,-0.555990712869643,,
1993-12-22,-0.7874709300692442,-0.5502951676966352,,
1993-12-23,-0.7882587088401127,-0.5542591786087261,,
1993-12-24,-0.7882749966317405,-0.5542934663642176,,
1993-12-27,-0.7882912831704612,-0.5608328644886069,,
1993-12-28,-0.7883075684563711,-0.5609510490427803,,
1993-12-29,-0.7871141814521745,-0.5503097574489173,,
1993-12-30,-0.7808448843202546,-0.5541871254805528,,
1993-12-31,-0.780861742406076,-0.5538813307652282,,
1994-01-03,-0.7808785991951217,-0.5483875352038465,,
1994-01-04,-0.7783228195580824,-0.5414059384905886,,
1994-01-05,-0.7769898964317817,-0.5233354144460527,,
1994-01-06,-0.7878388091844268,-0.5191538102840149,,
1994-01-07,-0.7825744773915855,-0.5178227522078513,,
1994-01-10,-0.7901635125661637,-0.532663433290083,,
1994-01-11,-0.7882108986747671,-0.520302609964095,,
1994-01-12,-0.7875679244590408,-0.5270812266305945,,
1994-01-13,-0.7846131874083347,-0.5244052124030589,,
1994-01-14,-0.783189411713324,-0.510929833276482,,
1994-01-17,-0.7807606483115321,-0.5049624997604321,,
1994-01-18,-0.7804421990585071,-0.5194545558463235,,
1994-01-19,-0.7814657209313627,-0.5205054228358637,,
1994-01-20,-0.7813709487846124,-0.5234925009521018,,
1994-01-21,-0.7878607041122024,-0.5175157501273556,,
1994-01-24,-0.7957910273402631,-0.5044357585095702,,
1994-01-25,-0.7923565313272571,-0.5042948616800574,,
1994-01-26,-0.791285365322332,-0.4901444123617068,,
1994-01-27,-0.7906474841020286,-0.48900356834858616,,
1994-01-28,-0.7964486159532838,-0.4832724985984226,,
1994-01-31,-0.7968947287011376,-0.48011411025431183,,
1994-02-01,-0.792825673533449,-0.45957862642187775,,
1994-02-02,-0.7895850054646921,-0.4535010737444336,,
1994-02-03,-0.7885072739237271,-0.4728948575137757,,
1994-02-04,-0.7854528678061974,-0.48105251886568046,,
1994-02-07,-0.790991820136868,-0.4916168996486475,,
1994-02-08,-0.7941689079713194,-0.48735381518641396,,
1994-02-09,-0.7939684183870754,-0.5003532142638891,,
1994-02-10,-0.7921446992773039,-0.49998765787902455,,
1994-02-11,-0.792812783207681,-0.4962543061925575,,
1994-02-14,-0.791309673272912,-0.5102190159943031,,
1994-02-15,-0.7894745729419597,-0.5110120463242558,,
1994-02-16,-0.791131225078759,-0.510250552046822,,
1994-02-17,-0.7900580153760672,-0.5093552420534739,,
1994-02-18,-0.7949882814347025,-0.5084147181726478,,
1994-02-21,-0.7950040515668997,-0.5084525324250961,,
1994-02-22,-0.7956671761126408,-0.5003906027910614,,
1994-02-23,-0.7995605859884041,-0.5052743840405678,,
1994-02-24,-0.7986159433478659,-0.49343759652157293,,
1994-02-25,-0.7961722715393145,-0.4952381262785498,,
1994-02-28,-0.7933913696243853,-0.5040236651597811,,
1994-03-01,-0.7937321189330213,-0.5042405715522869,,
1994-03-02,-0.7984002379280262,-0.5065125618402071,,
1994-03-03,-0.7976670992707299,-0.5101609168928819,,
1994-03-04,-0.7995040344347467,-0.5078895013349454,,
1994-03-07,-0.7979197553484145,-0.5213238704228202,,
1994-03-08,-0.7994341733204315,-0.5210973572503658,,
1994-03-09,-0.8003028461370616,-0.5213536847289562,,
1994-03-10,-0.7947843667953197,-0.5245501749607366,,
1994-03-11,-0.7881124420962071,-0.5208692211059471,,
1994-03-14,-0.7883479162701327,-0.5214768108264315,,
1994-03-15,-0.7877070626576688,-0.512739013368011,,
1994-03-16,-0.7894783332078121,-0.5038785701787851,,
1994-03-17,-0.7917881484546249,-0.5112865317830242,,
1994-03-18,-0.7883285365560869,-0.5106148810912255,,
1994-03-21,-0.7884543230960849,-0.5072370766164624,,
1994-03-22,-0.7855149770687128,-0.5066073714805905,,
1994-03-23,-0.7865234415930856,-0.5085602884772213,,
1994-03-24,-0.7842308194846073,-0.5102425201393552,,
1994-03-25,-0.7832525797037144,-0.5082837188760136,,
1994-03-28,-0.7854849174970598,-0.5329929291858776,,
1994-03-29,-0.7882565571430338,-0.5305604363530376,,
1994-03-30,-0.7878349062318065,-0.5290769739347005,,
1994-03-31,-0.7856594384648725,-0.5172857691346822,,
1994-04-01,-0.7856759262003752,-0.5173229009985949,,
1994-04-04,-0.7856924126675906,-0.4940756797078568,,
1994-04-05,-0.7905544959357971,-0.5029442275921103,,
1994-04-06,-0.7915503418147883,-0.49905334448652283,,
1994-04-07,-0.7911319931620244,-0.5061288425556063,,
1994-04-08,-0.7898436539562121,-0.5092818967121399,,
1994-04-11,-0.7938939494287878,-0.5075897332011279,,
1994-04-12,-0.7980124909701796,-0.5090494136243175,,
1994-04-13,-0.7974936699813773,-0.5054937215474715,,
1994-04-14,-0.7983652847177454,-0.4986753666068783,,
1994-04-15,-0.799128183487648,-0.4896592469263569,,
1994-04-18,-0.7979714388891114,-0.49164308985172767,,
1994-04-19,-0.8033302369163674,-0.5031911401243856,,
1994-04-20,-0.8051375851251181,-0.500641810045344,,
1994-04-21,-0.8031588287782528,-0.49419505091569005,,
1994-04-22,-0.8069705319733677,-0.4843766701033153,,
1994-04-25,-0.8035393579731689,-0.4814172024085197,,
1994-04-26,-0.8021850395815353,-0.49499128415610205,,
1994-04-27,-0.8022002561169521,-0.4946254585463862,,
1994-04-28,-0.8031666858526637,-0.5030302702065903,,
1994-04-29,-0.799913571526766,-0.49321205870438933,,
1994-05-02,-0.7999289627904947,-0.49442192136082896,,
1994-05-03,-0.8014322649663932,-0.5028267674670626,,
1994-05-04,-0.8013416648487475,-0.5033556063641034,,
1994-05-05,-0.8020982087037379,-0.5000507538175287,,
1994-05-06,-0.8032760058593122,-0.4952147118915933,,
1994-05-09,-0.795283091578321,-0.4925575189827184,,
1994-05-10,-0.796158542585242,-0.4981376951686123,,
1994-05-11,-0.795852537072814,-0.49607074063729484,,
1994-05-12,-0.7971558988342559,-0.4914409989059242,,
1994-05-13,-0.7946045323199947,-0.4908037236334468,,
1994-05-16,-0.7972032458955466,-0.48899299249971573,,
1994-05-17,-0.7936900858855422,-0.49323570173031195,,
1994-05-18,-0.7969413439727326,-0.4893140052169125,,
1994-05-19,-0.7929984969183443,-0.48266672908514474,,
1994-05-20,-0.7931224302872949,-0.4806603804943341,,
1994-05-23,-0.7895752125266083,-0.4756891579286746,,
1994-05-24,-0.7879580889260304,-0.4911086639479696,,
1994-05-25,-0.7887394995213997,-0.5039974622018004,,
1994-05-26,-0.7913740059508622,-0.504391668134451,,
1994-05-27,-0.7908480276193216,-0.496911475072494,,
1994-05-30,-0.7908641162325817,-0.49695017418979603,,
1994-05-31,-0.7884925598911396,-0.47942133966497935,,
1994-06-01,-0.7899276102522308,-0.48643525117943553,,
1994-06-02,-0.7932066077162355,-0.4823099223735663,,
1994-06-03,-0.7935462196625069,-0.4914396016316389,,
1994-06-06,-0.7985213038011358,-0.49273993163122254,,
1994-06-07,-0.7963005164223311,-0.4989867190674123,,
1994-06-08,-0.7952454918757794,-0.4839155115993925,,
1994-06-09,-0.7940804822805575,-0.4821860111755316,,
1994-06-10,-0.7935581112718975,-0.4756373006919783,,
1994-06-13,-0.7941128634838198,-0.46580168537081434,,
1994-06-14,-0.7928371977471852,-0.466119647923136,,
1994-06-15,-0.7925292727914657,-0.4415275357048206,,
1994-06-16,-0.7895204050217621,-0.4450136343416995,,
1994-06-17,-0.78844856477003,-0.4301990152356333,,
1994-06-20,-0.7869377845450225,-0.4416274335541718,,
1994-06-21,-0.7858595825490626,-0.45279775921289034,,
1994-06-22,-0.7834619687069959,-0.46366768399817626,,
1994-06-23,-0.7873404502405472,-0.46329312512200915,,
1994-06-24,-0.786372779902498,-0.46120847241688967,,
1994-06-27,-0.7870466958743718,-0.4715756751079968,,
1994-06-28,-0.7900169629555066,-0.45556803351415975,,
1994-06-29,-0.7912280525932944,-0.4662663443954278,,
1994-06-30,-0.7882113677313803,-0.4555267641959063,,
1994-07-01,-0.7922638061612524,-0.45249778420225295,,
1994-07-04,-0.7901192430308341,-0.45253989975731435,,
1994-07-05,-0.7893753435767782,-0.46699745058784226,,
1994-07-06,-0.7913493269428906,-0.47674990865934186,,
1994-07-07,-0.7940716114052623,-0.48135007231639637,,
1994-07-08,-0.7938723832373851,-0.47326407463051134,,
1994-07-11,-0.7910911003583081,-0.4539085241384969,,
1994-07-12,-0.7905656749402238,-0.4467323348881842,,
1994-07-13,-0.7923166800184327,-0.4474779619651581,,
1994-07-14,-0.7928725135216534,-0.4456469518966143,,
1994-07-15,-0.7921336872145216,-0.45089698988916194,,
1994-07-18,-0.7904215080534838,-0.4565885325719937,,
1994-07-19,-0.7923897189222736,-0.45430816146389774,,
1994-07-20,-0.789383548122384,-0.46086558336021555,,
1994-07-21,-0.7911390336356766,-0.4591030792400522,,
1994-07-22,-0.7932117769102032,-0.4552530086360662,,
1994-07-25,-0.7921506617013353,-0.4612458907345788,,
1994-07-26,-0.7908709659251768,-0.4617496641824177,,
1994-07-27,-0.7882878312214942,-0.460127519626396,,
1994-07-28,-0.7899385390743682,-0.4550322537200603,,
1994-07-29,-0.7933191540103081,-0.43815072086322226,,
1994-08-01,-0.7934426988108756,-0.42880107184446137,,
1994-08-02,-0.7976553759280143,-0.44078960165627823,,
1994-08-03,-0.7992683984575597,-0.44940144903407764,,
1994-08-04,-0.8003445083145432,-0.4472482288583277,,
1994-08-05,-0.7995136444777737,-0.4677907715750468,,
1994-08-08,-0.8002710197108607,-0.47052237253454965,,
1994-08-09,-0.7991227082756196,-0.46925334089489734,,
1994-08-10,-0.799562511664604,-0.47008276833297635,,
1994-08-11,-0.8003197022926244,-0.47673409679765233,,
1994-08-12,-0.7997004850982347,-0.4897976728643839,,
1994-08-15,-0.8014106533235223,-0.489841413500787,,
1994-08-16,-0.8017423224382809,-0.49425325817582566,,
1994-08-17,-0.8008092237872705,-0.48333025158893583,,
1994-08-18,-0.797128004708518,-0.49399640806028344,,
1994-08-19,-0.7959712477836773,-0.505400668315193,,
1994-08-22,-0.7951319239595843,-0.5235745393061315,,
1994-08-23,-0.7964327938173097,-0.5236545915510208,,
1994-08-24,-0.7937797689555782,-0.5135359104755367,,
1994-08-25,-0.7944402381384565,-0.5176516829334291,,
1994-08-26,-0.7944560504278305,-0.5214876644471476,,
1994-08-29,-0.7944718615008746,-0.5095649263940751,,
1994-08-30,-0.7909487052369041,-0.5130364240590317,,
1994-08-31,-0.7918299751166502,-0.5131177474604127,,
1994-09-01,-0.7916301561323631,-0.5126288881649179,,
1994-09-02,-0.790890439034185,-0.5148603600269587,,
1994-09-05,-0.7906902227962354,-0.5148976784608028,,
1994-09-06,-0.789948934848185,-0.5071870143350938,,
1994-09-07,-0.7876889974892035,-0.5031661257762944,,
1994-09-08,-0.7857440265411711,-0.5043560114641923,,
1994-09-09,-0.7865266849419099,-0.5078891060235964,,
1994-09-12,-0.7862153577854009,-0.5062519146694919,,
1994-09-13,-0.7878716747257741,-0.5162681718974218,,
1994-09-14,-0.7871257241799552,-0.526836490490866,,
1994-09-15,-0.7896509939968399,-0.5359908839856924,,
1994-09-16,-0.7874986282359685,-0.530378365696767,,
1994-09-19,-0.7876239495577781,-0.5229676945868624,,
1994-09-20,-0.7832827370528116,-0.524566082917974,,
1994-09-21,-0.7821990407013846,-0.5302757287785849,,
1994-09-22,-0.7835394773316793,-0.5229085282662862,,
1994-09-23,-0.7813568848323186,-0.5230319794007443,,
1994-09-26,-0.7812631939983993,-0.5306581767593821,,
1994-09-27,-0.7812800199065532,-0.5367597395867393,,
1994-09-28,-0.7807442422462948,-0.5363680300392595,,
1994-09-29,-0.7814250165000178,-0.5293070682173561,,
1994-09-30,-0.7823256307528066,-0.5234423848412275,,
1994-10-03,-0.7842165021962376,-0.5241724384580645,,
1994-10-04,-0.785001404326953,-0.5267205752343627,,
1994-10-05,-0.783703301585905,-0.5308163148836267,,
1994-10-06,-0.7855878818168635,-0.5262089385372377,,
1994-10-07,-0.7856043750567238,-0.5278007096053516,,
1994-10-10,-0.7864959512113152,-0.5344789187966419,,
1994-10-11,-0.7903327435708511,-0.5350285719200314,,
1994-10-12,-0.7901325527535829,-0.544692848576815,,
1994-10-13,-0.7907979383128727,-0.5467603043872677,,
1994-10-14,-0.7905979687479793,-0.5480624996594855,,
1994-10-17,-0.7889928995803925,-0.5448914352580708,,
1994-10-18,-0.7881412353670911,-0.5477200787722412,,
1994-10-19,-0.7867444157558232,-0.5440417775428722,,
1994-10-20,-0.7862155487857042,-0.5326810729524719,,
1994-10-21,-0.7868871044213683,-0.5410363481004157,,
1994-10-24,-0.7887566533347554,-0.5298530608851015,,
1994-10-25,-0.7888814275322671,-0.5286850994122456,,
1994-10-26,-0.7892231328476385,-0.5161919946940943,,
1994-10-27,-0.7889141571488918,-0.5150079138906289,,
1994-10-28,-0.7905574693635394,-0.5141718334609231,,
1994-10-31,-0.7946792373633828,-0.5203279475099747,,
1994-11-01,-0.7940532367509726,-0.5123746536474946,,
1994-11-02,-0.7947118255350387,-0.5107047303116308,,
1994-11-03,-0.7948345657085185,-0.5135489915112541,,
1994-11-04,-0.7948503476650025,-0.5169094324047094,,
1994-11-07,-0.7960420774307754,-0.5330241958730839,,
1994-11-08,-0.7939259878493333,-0.526378632594262,,
1994-11-09,-0.7951203237794253,-0.534523690548736,,
1994-11-10,-0.7944951671448616,-0.5318659162317338,,
1994-11-11,-0.7933342166657693,-0.5329738093222779,,
1994-11-14,-0.7935646645484695,-0.5420539239857678,,
1994-11-15,-0.7918651635782716,-0.5406305615718815,,
1994-11-16,-0.7923117606302559,-0.5535455337085662,,
1994-11-17,-0.7917901020657807,-0.5507419094825549,,
1994-11-18,-0.7948205324528088,-0.548454568667258,,
1994-11-21,-0.7954775013248591,-0.5505139438304942,,
1994-11-22,-0.7950664784806253,-0.543564833940297,,
1994-11-23,-0.7941211161288407,-0.5394869246520577,,
1994-11-24,-0.794565086855058,-0.5395223487347767,,
1994-11-25,-0.7939394065956573,-0.5407222236923765,,
1994-11-28,-0.7949189078863148,-0.5404307552769214,,
1994-11-29,-0.7957891879054126,-0.5485958679534098,,
1994-11-30,-0.7959114782728931,-0.5524169740543592,,
1994-12-01,-0.7991235520450328,-0.5573819130506605,,
1994-12-02,-0.8003016670247709,-0.5739322602899881,,
1994-12-05,-0.8028461893803325,-0.5733643926050374,,
1994-12-06,-0.803698970822787,-0.5728452544763327,,
1994-12-07,-0.8024604187730952,-0.5652608686614289,,
1994-12-08,-0.8033139783959562,-0.5510116809783462,,
1994-12-09,-0.8030154142755652,-0.54823683119345,,
1994-12-12,-0.8022980877327807,-0.5497226078620918,,
1994-12-13,-0.8003216008038522,-0.5584991089115976,,
1994-12-14,-0.7988621531952236,-0.5580840823338051,,
1994-12-15,-0.8002520232392366,-0.5571822803451018,,
1994-12-16,-0.7990031607672008,-0.5580406510202025,,
1994-12-19,-0.8002867409220392,-0.5645335306922543,,
1994-12-20,-0.7974580855505222,-0.5627052840836055,,
1994-12-21,-0.7972615243891208,-0.5593138801648992,,
1994-12-22,-0.7978077097522904,-0.5547968108241008,,
1994-12-23,-0.7978232630053864,-0.5520265619630098,,
1994-12-26,-0.7978388150620783,-0.5520610214582434,,
1994-12-27,-0.7978543659224582,-0.5347620081317739,,
1994-12-28,-0.7976580228884235,-0.5288737777503456,,
1994-12-29,-0.796083682125944,-0.5291160153838697,,
1994-12-30,-0.7960993679965498,-0.5230685368777317,,
1995-01-02,-0.79611505266055,-0.5231052239133565,,
1995-01-03,-0.7986839522600397,-0.5335291295282196,,
1995-01-04,-0.8043018274667668,-0.5376251598778364,,
1995-01-05,-0.8046294980613771,-0.5348852455296235,,
1995-01-06,-0.8047486408711124,-0.5421335920571964,,
1995-01-09,-0.8076778595964135,-0.5506777762807673,,
1995-01-10,-0.8059367586626053,-0.5526393317570412,,
1995-01-11,-0.8043954456953661,-0.5483811013747844,,
1995-01-12,-0.7993068589935121,-0.5509270981954675,,
1995-01-13,-0.8013265911083152,-0.5602576573519852,,
1995-01-16,-0.8023913898371928,-0.5505506442984167,,
1995-01-17,-0.8001039477963447,-0.5361102922417493,,
1995-01-18,-0.7971719366002092,-0.532474424371781,,
1995-01-19,-0.7979297219496269,-0.5367513409930822,,
1995-01-20,-0.7958287926247065,-0.5322383410779359,,
1995-01-23,-0.7974400011554033,-0.5421457671087203,,
1995-01-24,-0.7986209383356642,-0.5387709124076465,,
1995-01-25,-0.7984251737883782,-0.5439549322152515,,
1995-01-26,-0.7985463544203674,-0.5444665156787225,,
1995-01-27,-0.8017310219964303,-0.5501318784331559,,
1995-01-30,-0.80436610667514,-0.5506397028583475,,
1995-01-31,-0.8054220380822137,-0.5477362204766564,,
1995-02-01,-0.8039837693057431,-0.546897707212278,,
1995-02-02,-0.8044155707953138,-0.5408434312086047,,
1995-02-03,-0.8046387396452129,-0.5346986838124165,,
1995-02-06,-0.8059017499334102,-0.5363695402136305,,
1995-02-07,-0.8059166805680308,-0.5480123818197504,,
1995-02-08,-0.8058279607513735,-0.5559816895148827,,
1995-02-09,-0.8037695170380741,-0.548713575471043,,
1995-02-10,-0.803993034933267,-0.5447155219667354,,
1995-02-13,-0.8059869287238228,-0.5533481653466432,,
1995-02-14,-0.804447676000278,-0.550513610007092,,
1995-02-15,-0.8038386153250382,-0.5528278998376926,,
1995-02-16,-0.803645354811365,-0.547601400371945,,
1995-02-17,-0.8020971258525111,-0.5410987028198131,,
1995-02-20,-0.8011707018508516,-0.5411340029195961,,
1995-02-21,-0.8017103352786747,-0.5409411212339472,,
1995-02-22,-0.8012019821383065,-0.5383223398371042,,
1995-02-23,-0.8009027204677961,-0.5412397762082984,,
1995-02-24,-0.8027017793859892,-0.5371688267653209,,
1995-02-27,-0.8050147649882349,-0.5403527529291063,,
1995-02-28,-0.8041991558225975,-0.5414113386812474,,
1995-03-01,-0.8049424883660817,-0.54589362210738,,
1995-03-02,-0.8058920243869155,-0.5488155171621897,,
